date,GDP,gdp_yoy
1992-08-01,6604.695,6.091485228374149
1992-09-01,6642.749,6.368982744984963
1992-10-01,6680.803,6.644749654404003
1992-11-01,6697.0216666666665,6.3459212916750385
1992-12-01,6713.240333333333,6.050194768567252
1993-01-01,6729.459,5.757522038779195
1993-02-01,6755.952333333334,5.578433301468944
1993-03-01,6782.4456666666665,5.401342103043882
1993-04-01,6808.939,5.2262152083146995
1993-05-01,6833.325333333333,5.084070686907705
1993-06-01,6857.711666666667,4.943316545131382
1993-07-01,6882.098,4.803932482375695
1993-08-01,6925.978,4.864463839738242
1993-09-01,6969.858,4.924301670889575
1993-10-01,7013.738,4.9834578268510565
1993-11-01,7047.709333333333,5.2364720337124915
1993-12-01,7081.680666666667,5.488263715271935
1994-01-01,7115.652,5.7388417107526735
1994-02-01,7159.411666666667,5.971909116982621
1994-03-01,7203.171333333333,6.203155724997322
1994-04-01,7246.931,6.432602788775155
1994-05-01,7274.978999999999,6.463231956954485
1994-06-01,7303.027,6.493643287714779
1994-07-01,7331.075,6.523839096740547
1994-08-01,7372.479333333333,6.446762223809155
1994-09-01,7413.883666666667,6.3706558536295255
1994-10-01,7455.288,6.295501770952949
1994-11-01,7477.621666666666,6.100029286111308
1994-12-01,7499.955333333333,5.906432192508726
1995-01-01,7522.289,5.714683629834627
1995-02-01,7541.858333333334,5.3418728307982555
1995-03-01,7561.4276666666665,4.97359172445988
1995-04-01,7580.997,4.609758254908192
1995-05-01,7615.039666666667,4.674386918047002
1995-06-01,7649.082333333334,4.7385191555957995
1995-07-01,7683.125,4.802160665386723
1995-08-01,7712.945333333333,4.618066522894737
1995-09-01,7742.765666666667,4.436028602373088
1995-10-01,7772.586,4.256012644984342
1995-11-01,7804.546666666667,4.372045211345066
1995-12-01,7836.507333333333,4.487386724880937
1996-01-01,7868.468,4.602043340796924
1996-02-01,7923.258666666667,5.05711346562463
1996-03-01,7978.049333333333,5.509828104331094
1996-04-01,8032.84,5.96020549803673
1996-05-01,8065.696,5.917977490071302
1996-06-01,8098.552000000001,5.876125358305506
1996-07-01,8131.408,5.8346441064020205
1996-08-01,8174.195666666667,5.980210067611025
1996-09-01,8216.983333333334,6.124654769137838
1996-10-01,8259.771,6.267991116470117
1996-11-01,8294.065666666667,6.272228495868215
1996-12-01,8328.360333333334,6.276431311534125
1997-01-01,8362.655,6.2805999846475835
1997-02-01,8414.711666666668,6.202662574523221
1997-03-01,8466.768333333333,6.12579566233149
1997-04-01,8518.825,6.0499773430069625
1997-05-01,8566.824333333334,6.21308233453548
1997-06-01,8614.823666666667,6.374863885132376
1997-07-01,8662.823,6.535338037397698
1997-08-01,8697.184333333333,6.398044382511503
1997-09-01,8731.545666666667,6.2621805650492135
1997-10-01,8765.907,6.127724364271092
1997-11-01,8799.431333333332,6.093099415618308
1997-12-01,8832.955666666667,6.058759625394039
1998-01-01,8866.48,6.024701485353612
1998-02-01,8900.886333333334,5.777674695528279
1998-03-01,8935.292666666666,5.533685520705345
1998-04-01,8969.699,5.292678274292517
1998-05-01,9020.165,5.291817002745436
1998-06-01,9070.631,5.290965328715758
1998-07-01,9121.097,5.290123092668519
1998-08-01,9178.728333333333,5.5367804285164635
1998-09-01,9236.359666666667,5.781496418522614
1998-10-01,9293.991,6.024293892235
1998-11-01,9333.221333333333,6.066187458932015
1998-12-01,9372.451666666668,6.107763022471868
1999-01-01,9411.682,6.1490241899829545
1999-02-01,9449.858,6.167606754068955
1999-03-01,9488.034,6.1860462097156566
1999-04-01,9526.21,6.204344203746404
1999-05-01,9579.681999999999,6.202957484702298
1999-06-01,9633.154,6.201586196153297
1999-07-01,9686.626,6.200230081973701
1999-08-01,9757.807,6.308920425977682
1999-09-01,9828.988,6.416254398062082
1999-10-01,9900.169,6.5222572305051685
1999-11-01,9934.172333333334,6.438837980341483
1999-12-01,9968.175666666666,6.3561170671992295
2000-01-01,10002.179,6.274085758528591
2000-02-01,10084.026,6.710873327408717
2000-03-01,10165.873,7.144145984299799
2000-04-01,10247.72,7.57394598691401
2000-05-01,10271.201666666666,7.218607743625172
2000-06-01,10294.683333333334,6.867214344682271
2000-07-01,10318.165,6.519700461233868
2000-08-01,10357.358,6.144321157407595
2000-09-01,10396.551000000001,5.774378806851743
2000-10-01,10435.744,5.409756136486155
2000-11-01,10447.239666666666,5.16467115847965
2000-12-01,10458.735333333334,4.921258242940962
2001-01-01,10470.231,4.679500336876585
2001-02-01,10513.154,4.2555225462528545
2001-03-01,10556.077,3.838371775842564
2001-04-01,10599.0,3.4278844464915137
2001-05-01,10598.673333333334,3.1882507742927446
2001-06-01,10598.346666666666,2.949710287348961
2001-07-01,10598.02,2.712255522178597
2001-08-01,10618.835000000001,2.524553076180247
2001-09-01,10639.65,2.3382658345060703
2001-10-01,10660.465,2.1533778521205527
2001-11-01,10701.476666666667,2.433532761875634
2001-12-01,10742.488333333333,2.7130718098931306
2002-01-01,10783.5,2.991997024707471
2002-02-01,10818.153333333334,2.901121141508378
2002-03-01,10852.806666666665,2.8109842952705355
2002-04-01,10887.46,2.721577507312012
2002-05-01,10919.653333333334,3.028492245255854
2002-06-01,10951.846666666666,3.335425902908118
2002-07-01,10984.04,3.642378482018338
2002-08-01,11009.837666666668,3.6821616181687222
2002-09-01,11035.635333333334,3.721789093939498
2002-10-01,11061.433,3.7612618211307014
2002-11-01,11098.998333333335,3.714643119345218
2002-12-01,11136.563666666667,3.668380370593849
2003-01-01,11174.129,3.6224695136087615
2003-02-01,11220.341333333334,3.7177139906194645
2003-03-01,11266.553666666667,3.8123502307544577
2003-04-01,11312.766,3.9063840418242624
2003-05-01,11397.400333333333,4.3751114198985475
2003-06-01,11482.034666666666,4.841083117185119
2003-07-01,11566.669,5.304323363716801
2003-08-01,11635.190666666667,5.6799475063407545
2003-09-01,11703.712333333333,6.053815478861102
2003-10-01,11772.234,6.425939568589345
2003-11-01,11822.638333333334,6.519867633700871
2003-12-01,11873.042666666666,6.6131620313399475
2004-01-01,11923.447,6.705829152321385
2004-02-01,11986.569666666666,6.828921782058672
2004-03-01,12049.692333333334,6.951004626939916
2004-04-01,12112.815,7.072090061793923
2004-05-01,12176.979000000001,6.839969149690028
2004-06-01,12241.143,6.611270174415074
2004-07-01,12305.307,6.38591802013182
2004-08-01,12379.276,6.395127975556436
2004-09-01,12453.245,6.404230088020224
2004-10-01,12527.214,6.413226240660852
2004-11-01,12607.238,6.636417731349575
2004-12-01,12687.262,6.857714203447096
2005-01-01,12767.286,7.077139689554546
2005-02-01,12819.076000000001,6.945325947993641
2005-03-01,12870.866,6.8148932267343865
2005-04-01,12922.656,6.685819935332948
2005-05-01,12995.984666666667,6.725852665646093
2005-06-01,13069.313333333334,6.765465719445762
2005-07-01,13142.642,6.804665661734388
2005-08-01,13203.162666666667,6.655370367917057
2005-09-01,13263.683333333332,6.507848623658585
2005-10-01,13324.204,6.362069012311911
2005-11-01,13415.856,6.413918734618962
2005-12-01,13507.508,6.465114380076642
