,year,periodName,CPI,CPI_yoy,Unemployment,NF Employment,NF Employment_yoy,ULC,ULC_yoy,Hourly earnings,Hourly earnings_yoy,PPI,PPI_yoy,Shelter,Shelter_yoy,Energy,Energy_yoy,Medical Care,Medical Care_yoy,Food,Food_yoy,Gasoline,Gasoline_yoy,Imports,Imports_yoy,New & Used Vehicles,New & Used Vehicles_yoy,All Items Less Food & Shelter,All Items Less Food & Shelter_yoy
92,2012,April,230.085,2.3027398112989372,8.2,133828.0,1.6899182395671897,,,23.39,2.0951549541684766,108.0,1.9830028328611915,256.056,2.2538855965368976,255.736,0.884041105347233,411.475,3.463405925557139,233.234,3.132434225071856,3.927,2.9088050314465486,144.1,0.8397480755773179,100.486,1.8384141397762344,214.119,2.356720477654184
93,2012,March,229.392,2.651398193021781,8.2,133745.0,1.879218147747519,,,23.36,2.1425448185395712,107.7,2.3764258555132978,255.474,2.1250569639987615,253.599,4.570007752065841,410.257,3.5244391733326497,232.792,3.3024184601730733,3.868,9.080654258319232,144.2,3.5175879396984744,100.289,1.8307170562313457,213.781,2.3355448966501102
94,2012,February,227.663,2.871098780438208,8.3,133521.0,1.8824301432997181,,,23.28,1.7927415828596471,107.1,2.7831094049904026,254.951,2.011411469086588,242.663,6.965970201886629,408.89,3.3808827916807838,232.486,3.8816080500806427,3.572,12.788127565519435,142.2,5.099778270509958,100.419,2.1857923497267784,213.382,2.2649720113488314
95,2012,January,226.665,2.9252167121508466,8.3,133243.0,1.8373726488279507,,,23.25,1.706036745406836,106.6,3.0947775628626495,254.512,1.9593704055347771,236.942,6.12542886064158,408.394,3.6343612334801767,232.666,4.375717772035603,3.399,9.964412811387891,142.2,6.9172932330827,100.648,2.6151320820121615,213.391,2.5026299229996773
96,2011,December,225.672,2.9624188448710953,8.5,132902.0,1.579076095264309,,,23.22,2.0210896309314386,106.0,3.213242453748788,254.15,1.9519905007942873,232.3,6.582611847508413,407.23,3.485517669002891,231.301,4.686665520081834,3.278,9.815745393634856,142.2,8.549618320610675,100.755,3.010939576730398,212.849,2.505213174281362
97,2011,November,226.23,3.3943775908008567,8.6,132701.0,1.4890557841442664,,,23.19,2.0237571491421136,106.4,3.70370370370372,253.619,1.857883554959372,238.177,12.363542010661877,405.751,3.366833530767943,230.79,4.611158704904872,3.423,20.021037868162693,142.2,10.061919504643967,100.785,3.304599173850198,212.356,2.335802302550727
98,2011,October,226.421,3.5251999213574026,8.8,132557.0,1.4829275761751637,,,23.2,2.0228671943711474,106.3,3.707317073170735,253.184,1.8062503015778608,240.902,14.200249351732896,404.068,3.0980338125054185,231.017,4.714526598252156,3.468,24.078711985688738,141.2,11.093627065302902,100.834,3.473611837987045,211.986,2.3207097278668654
99,2011,September,226.889,3.868356841040299,9.0,132346.0,1.5390517109099333,,,23.12,1.9850022055579952,106.6,4.509803921568611,252.668,1.6494480383637544,250.48,19.274486554953985,402.202,2.789249861994225,230.573,4.703109674138117,3.612,33.57988165680472,141.7,12.728719172633252,100.754,3.5062306736113324,211.671,2.2263970520764342
100,2011,August,226.545,3.7712081791197782,9.0,132123.0,1.3034510784140751,,,23.07,1.9893899204243892,106.4,4.416094210009813,252.329,1.5694561848407895,251.706,18.35909396556992,401.387,3.1686710755952197,229.554,4.584698233640561,3.63,32.24043715846994,141.9,12.887828162291171,100.654,3.696453959161805,211.461,2.2434859129392137
101,2011,July,225.922,3.6287159822210757,9.0,131992.0,1.2053366048152103,,,23.1,2.257636122177953,106.3,4.523107177974439,251.834,1.3702048866883976,252.661,18.970956623283676,400.539,3.1989858884941214,228.316,4.1963116269093215,3.654,33.55263157894734,142.4,13.738019169329085,100.447,3.8458755052880766,210.726,2.003020504579167
