,year,periodName,CPI,CPI_yoy,Unemployment,NF Employment,NF Employment_yoy,ULC,ULC_yoy,Hourly earnings,Hourly earnings_yoy,PPI,PPI_yoy,Shelter,Shelter_yoy,Energy,Energy_yoy,Medical Care,Medical Care_yoy,Food,Food_yoy,Gasoline,Gasoline_yoy,Imports,Imports_yoy,New & Used Vehicles,New & Used Vehicles_yoy,All Items Less Food & Shelter,All Items Less Food & Shelter_yoy
62,2018,October,252.885,2.5224699286070296,3.8,149525.0,1.6167615837331617,,,27.37,3.3220083050207627,117.6,3.0674846625766916,310.401,3.1870192211798543,225.757,8.908775145930825,485.652,1.6708152682494815,254.358,1.1911013510287782,2.887,16.22383252818036,128.3,3.384367445608394,98.825,0.6733629436453281,230.284,1.3609634142047078
63,2018,September,252.439,2.2769721941990007,3.7,149361.0,1.6068136517935594,,,27.32,3.133257833144598,116.6,2.7312775330396333,309.522,3.2734867922765476,226.165,4.846298983361996,485.039,1.6448374861166348,254.393,1.3546194515384968,2.873,9.239543726235745,127.7,3.0669895076674614,98.593,0.9822397935145499,229.913,1.4181863095395597
64,2018,August,252.146,2.6991801041874375,3.8,149274.0,1.6112234270660997,,,27.2,3.1084154662623265,116.6,3.0035335689045928,309.004,3.3790113213607142,226.939,10.221278910507348,484.273,1.4824004241417166,254.077,1.4307785047885657,2.862,20.556023588879533,127.6,3.824247355573629,98.876,0.6504677463684772,229.46,1.208539167254763
65,2018,July,252.006,2.9495150866471143,3.8,149023.0,1.533671272449788,,,27.09,2.7693474962063647,116.8,3.362831858407067,308.05,3.4849971109528477,227.107,12.121705816720475,485.246,1.8827200023515678,253.746,1.411591677524049,2.873,25.953529153879874,128.1,4.828150572831413,98.738,0.3832819918463626,229.674,1.3776025918879942
66,2018,June,251.989,2.87154783531669,4.0,148968.0,1.6235981117144638,,,27.04,2.9702970297029507,116.6,3.2772364924712027,307.183,3.3538011204010676,229.137,11.96749508908066,486.209,2.4693777766537695,253.231,1.4331892667021728,2.914,24.689773213521615,128.2,4.738562091503251,98.84,-0.045507407594680416,229.678,1.429959371135836
67,2018,May,251.588,2.8010117148075553,3.8,148755.0,1.6162416575015826,,,26.98,2.9378099961846704,116.2,3.105590062111796,306.808,3.4901724004169132,226.81,11.656459838922473,484.543,2.4444956562737152,253.098,1.2327211058492438,2.907,21.835708298407376,128.2,4.482477587612044,98.855,-0.44412665162746334,229.491,1.3778205785167863
68,2018,April,250.546,2.462743943334811,4.0,148426.0,1.541324321181059,,,26.91,2.8276652655712553,115.7,2.661934338952965,305.72,3.3742362404942217,218.83,7.867638722525383,483.577,2.2346392336688448,253.209,1.389450586412222,2.737,13.192721257237384,127.1,3.5016286644951045,98.758,-0.5978742249778679,229.282,1.245242027360005
69,2018,March,249.554,2.3597114039729084,4.0,148280.0,1.5783416452019416,,,26.86,2.8724626579854418,115.4,2.943800178412137,304.812,3.3218987702195113,212.554,7.027800017120089,483.078,1.9829633617277187,252.37,1.2862962294062141,2.572,10.718897976754205,126.5,3.2653061224489743,99.456,0.07244626901714568,229.218,1.2308385335930039
70,2018,February,248.991,2.2117954212386604,4.1,148054.0,1.512533596621135,,,26.75,2.6083621020329906,114.9,2.7728085867620766,303.784,3.1374026882322825,213.519,7.731779308257036,481.6,1.7882694092011153,252.266,1.3967547057570417,2.575,12.005219660722055,126.8,3.3414832925835247,99.543,0.07942572186923069,228.91,0.9383460768491281
71,2018,January,247.867,2.0705076202751638,4.0,147667.0,1.3945727704688382,,,26.73,2.807692307692311,114.5,2.5985663082437327,303.213,3.2147707892936417,210.663,5.538355176145249,480.797,1.9752526066632248,252.361,1.6592679723817838,2.539,7.996597192683974,126.5,3.4341782502044227,99.521,0.2538556850577578,228.439,0.9059667473541033
72,2017,December,246.524,2.1090824745684245,4.1,147521.0,1.4517571006120722,,,26.61,2.662037037037024,113.8,2.522522522522519,302.428,3.194502262289056,206.598,6.876144558368602,478.891,1.7749857078796838,251.238,1.5870576961178884,2.459,10.26905829596414,125.5,3.2072368421052655,98.876,-0.37582242642242303,227.561,0.7227966431783583
73,2017,November,246.669,2.202582938683184,4.2,147375.0,1.5063228365980619,,,26.53,2.432432432432452,114.1,2.9783393501805033,301.43,3.1492640994843057,209.383,9.394363695259212,477.791,1.6762641674859635,250.871,1.3886475235920681,2.548,16.506630086877006,125.3,3.4682080924855585,98.5,-0.8964594379772817,227.298,0.7008807528044114
74,2017,October,246.663,2.0411287019761692,4.2,147146.0,1.4317324859205005,,,26.49,2.3174971031286073,114.1,2.7927927927927865,300.814,3.2384050957862343,207.29,6.419352520201649,477.671,1.6864325416339199,251.364,1.326625630358813,2.484,10.744538564422657,124.1,2.39273927392738,98.164,-1.8369816301836983,227.192,0.6766667405224691
