,TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
8914,T20600,B070RC,33,To the rest of the world (net),2007M11,Current Dollars,Level,6,"60,603",T20600
8915,T20600,B070RC,33,To the rest of the world (net),2007M12,Current Dollars,Level,6,"60,603",T20600
8916,T20600,B070RC,33,To the rest of the world (net),2008M01,Current Dollars,Level,6,"63,664",T20600
8917,T20600,B070RC,33,To the rest of the world (net),2008M02,Current Dollars,Level,6,"63,664",T20600
8918,T20600,B070RC,33,To the rest of the world (net),2008M03,Current Dollars,Level,6,"63,664",T20600
8919,T20600,B070RC,33,To the rest of the world (net),2008M04,Current Dollars,Level,6,"65,232",T20600
8920,T20600,B070RC,33,To the rest of the world (net),2008M05,Current Dollars,Level,6,"65,232",T20600
8921,T20600,B070RC,33,To the rest of the world (net),2008M06,Current Dollars,Level,6,"65,232",T20600
8922,T20600,B070RC,33,To the rest of the world (net),2008M07,Current Dollars,Level,6,"65,554",T20600
8923,T20600,B070RC,33,To the rest of the world (net),2008M08,Current Dollars,Level,6,"65,554",T20600
8924,T20600,B070RC,33,To the rest of the world (net),2008M09,Current Dollars,Level,6,"65,554",T20600
8925,T20600,B070RC,33,To the rest of the world (net),2008M10,Current Dollars,Level,6,"60,165",T20600
8926,T20600,B070RC,33,To the rest of the world (net),2008M11,Current Dollars,Level,6,"60,165",T20600
8927,T20600,B070RC,33,To the rest of the world (net),2008M12,Current Dollars,Level,6,"60,165",T20600
8928,T20600,B070RC,33,To the rest of the world (net),2009M01,Current Dollars,Level,6,"64,186",T20600
8929,T20600,B070RC,33,To the rest of the world (net),2009M02,Current Dollars,Level,6,"64,186",T20600
8930,T20600,B070RC,33,To the rest of the world (net),2009M03,Current Dollars,Level,6,"64,186",T20600
8931,T20600,B070RC,33,To the rest of the world (net),2009M04,Current Dollars,Level,6,"64,263",T20600
8932,T20600,B070RC,33,To the rest of the world (net),2009M05,Current Dollars,Level,6,"64,263",T20600
8933,T20600,B070RC,33,To the rest of the world (net),2009M06,Current Dollars,Level,6,"64,263",T20600
8934,T20600,B070RC,33,To the rest of the world (net),2009M07,Current Dollars,Level,6,"64,067",T20600
8935,T20600,B070RC,33,To the rest of the world (net),2009M08,Current Dollars,Level,6,"64,067",T20600
8936,T20600,B070RC,33,To the rest of the world (net),2009M09,Current Dollars,Level,6,"64,067",T20600
8937,T20600,B070RC,33,To the rest of the world (net),2009M10,Current Dollars,Level,6,"64,494",T20600
8938,T20600,B070RC,33,To the rest of the world (net),2009M11,Current Dollars,Level,6,"64,494",T20600
8939,T20600,B070RC,33,To the rest of the world (net),2009M12,Current Dollars,Level,6,"64,494",T20600
8940,T20600,B070RC,33,To the rest of the world (net),2010M01,Current Dollars,Level,6,"65,404",T20600
8941,T20600,B070RC,33,To the rest of the world (net),2010M02,Current Dollars,Level,6,"65,404",T20600
8942,T20600,B070RC,33,To the rest of the world (net),2010M03,Current Dollars,Level,6,"65,404",T20600
8943,T20600,B070RC,33,To the rest of the world (net),2010M04,Current Dollars,Level,6,"64,272",T20600
8944,T20600,B070RC,33,To the rest of the world (net),2010M05,Current Dollars,Level,6,"64,272",T20600
8945,T20600,B070RC,33,To the rest of the world (net),2010M06,Current Dollars,Level,6,"64,272",T20600
8946,T20600,B070RC,33,To the rest of the world (net),2010M07,Current Dollars,Level,6,"65,433",T20600
8947,T20600,B070RC,33,To the rest of the world (net),2010M08,Current Dollars,Level,6,"65,433",T20600
8948,T20600,B070RC,33,To the rest of the world (net),2010M09,Current Dollars,Level,6,"65,433",T20600
8949,T20600,B070RC,33,To the rest of the world (net),2010M10,Current Dollars,Level,6,"67,249",T20600
8950,T20600,B070RC,33,To the rest of the world (net),2010M11,Current Dollars,Level,6,"67,249",T20600
8951,T20600,B070RC,33,To the rest of the world (net),2010M12,Current Dollars,Level,6,"67,249",T20600
8952,T20600,B070RC,33,To the rest of the world (net),2011M01,Current Dollars,Level,6,"67,223",T20600
8953,T20600,B070RC,33,To the rest of the world (net),2011M02,Current Dollars,Level,6,"67,223",T20600
8954,T20600,B070RC,33,To the rest of the world (net),2011M03,Current Dollars,Level,6,"67,223",T20600
8955,T20600,B070RC,33,To the rest of the world (net),2011M04,Current Dollars,Level,6,"68,606",T20600
8956,T20600,B070RC,33,To the rest of the world (net),2011M05,Current Dollars,Level,6,"68,606",T20600
8957,T20600,B070RC,33,To the rest of the world (net),2011M06,Current Dollars,Level,6,"68,606",T20600
8958,T20600,B070RC,33,To the rest of the world (net),2011M07,Current Dollars,Level,6,"68,733",T20600
8959,T20600,B070RC,33,To the rest of the world (net),2011M08,Current Dollars,Level,6,"68,733",T20600
8960,T20600,B070RC,33,To the rest of the world (net),2011M09,Current Dollars,Level,6,"68,733",T20600
8961,T20600,B070RC,33,To the rest of the world (net),2011M10,Current Dollars,Level,6,"69,934",T20600
8962,T20600,B070RC,33,To the rest of the world (net),2011M11,Current Dollars,Level,6,"69,934",T20600
8963,T20600,B070RC,33,To the rest of the world (net),2011M12,Current Dollars,Level,6,"69,934",T20600
8964,T20600,B070RC,33,To the rest of the world (net),2012M01,Current Dollars,Level,6,"69,505",T20600
8965,T20600,B070RC,33,To the rest of the world (net),2012M02,Current Dollars,Level,6,"69,505",T20600
8966,T20600,B070RC,33,To the rest of the world (net),2012M03,Current Dollars,Level,6,"69,505",T20600
8967,T20600,B070RC,33,To the rest of the world (net),2012M04,Current Dollars,Level,6,"69,485",T20600
8968,T20600,B070RC,33,To the rest of the world (net),2012M05,Current Dollars,Level,6,"69,485",T20600
8969,T20600,B070RC,33,To the rest of the world (net),2012M06,Current Dollars,Level,6,"69,485",T20600
8970,T20600,B070RC,33,To the rest of the world (net),2012M07,Current Dollars,Level,6,"65,209",T20600
8971,T20600,B070RC,33,To the rest of the world (net),2012M08,Current Dollars,Level,6,"65,209",T20600
8972,T20600,B070RC,33,To the rest of the world (net),2012M09,Current Dollars,Level,6,"65,209",T20600
8973,T20600,B070RC,33,To the rest of the world (net),2012M10,Current Dollars,Level,6,"69,748",T20600
8974,T20600,B070RC,33,To the rest of the world (net),2012M11,Current Dollars,Level,6,"69,748",T20600
8975,T20600,B070RC,33,To the rest of the world (net),2012M12,Current Dollars,Level,6,"69,748",T20600
8976,T20600,B070RC,33,To the rest of the world (net),2013M01,Current Dollars,Level,6,"69,611",T20600
8977,T20600,B070RC,33,To the rest of the world (net),2013M02,Current Dollars,Level,6,"69,611",T20600
8978,T20600,B070RC,33,To the rest of the world (net),2013M03,Current Dollars,Level,6,"69,611",T20600
8979,T20600,B070RC,33,To the rest of the world (net),2013M04,Current Dollars,Level,6,"71,098",T20600
8980,T20600,B070RC,33,To the rest of the world (net),2013M05,Current Dollars,Level,6,"71,098",T20600
8981,T20600,B070RC,33,To the rest of the world (net),2013M06,Current Dollars,Level,6,"71,098",T20600
8982,T20600,B070RC,33,To the rest of the world (net),2013M07,Current Dollars,Level,6,"70,645",T20600
8983,T20600,B070RC,33,To the rest of the world (net),2013M08,Current Dollars,Level,6,"70,645",T20600
8984,T20600,B070RC,33,To the rest of the world (net),2013M09,Current Dollars,Level,6,"70,645",T20600
8985,T20600,B070RC,33,To the rest of the world (net),2013M10,Current Dollars,Level,6,"71,850",T20600
8986,T20600,B070RC,33,To the rest of the world (net),2013M11,Current Dollars,Level,6,"71,850",T20600
8987,T20600,B070RC,33,To the rest of the world (net),2013M12,Current Dollars,Level,6,"71,850",T20600
8988,T20600,B070RC,33,To the rest of the world (net),2014M01,Current Dollars,Level,6,"74,209",T20600
8989,T20600,B070RC,33,To the rest of the world (net),2014M02,Current Dollars,Level,6,"74,209",T20600
8990,T20600,B070RC,33,To the rest of the world (net),2014M03,Current Dollars,Level,6,"74,209",T20600
8991,T20600,B070RC,33,To the rest of the world (net),2014M04,Current Dollars,Level,6,"75,304",T20600
8992,T20600,B070RC,33,To the rest of the world (net),2014M05,Current Dollars,Level,6,"75,304",T20600
8993,T20600,B070RC,33,To the rest of the world (net),2014M06,Current Dollars,Level,6,"75,304",T20600
8994,T20600,B070RC,33,To the rest of the world (net),2014M07,Current Dollars,Level,6,"77,230",T20600
8995,T20600,B070RC,33,To the rest of the world (net),2014M08,Current Dollars,Level,6,"77,230",T20600
8996,T20600,B070RC,33,To the rest of the world (net),2014M09,Current Dollars,Level,6,"77,230",T20600
8997,T20600,B070RC,33,To the rest of the world (net),2014M10,Current Dollars,Level,6,"78,339",T20600
8998,T20600,B070RC,33,To the rest of the world (net),2014M11,Current Dollars,Level,6,"78,339",T20600
8999,T20600,B070RC,33,To the rest of the world (net),2014M12,Current Dollars,Level,6,"78,339",T20600
9000,T20600,B070RC,33,To the rest of the world (net),2015M01,Current Dollars,Level,6,"81,054",T20600
9001,T20600,B070RC,33,To the rest of the world (net),2015M02,Current Dollars,Level,6,"81,054",T20600
9002,T20600,B070RC,33,To the rest of the world (net),2015M03,Current Dollars,Level,6,"81,054",T20600
9003,T20600,B070RC,33,To the rest of the world (net),2015M04,Current Dollars,Level,6,"82,485",T20600
9004,T20600,B070RC,33,To the rest of the world (net),2015M05,Current Dollars,Level,6,"82,485",T20600
9005,T20600,B070RC,33,To the rest of the world (net),2015M06,Current Dollars,Level,6,"82,485",T20600
9006,T20600,B070RC,33,To the rest of the world (net),2015M07,Current Dollars,Level,6,"83,438",T20600
9007,T20600,B070RC,33,To the rest of the world (net),2015M08,Current Dollars,Level,6,"83,438",T20600
9008,T20600,B070RC,33,To the rest of the world (net),2015M09,Current Dollars,Level,6,"83,438",T20600
9009,T20600,B070RC,33,To the rest of the world (net),2015M10,Current Dollars,Level,6,"83,138",T20600
9010,T20600,B070RC,33,To the rest of the world (net),2015M11,Current Dollars,Level,6,"83,138",T20600
9011,T20600,B070RC,33,To the rest of the world (net),2015M12,Current Dollars,Level,6,"83,138",T20600
9012,T20600,B070RC,33,To the rest of the world (net),2016M01,Current Dollars,Level,6,"82,917",T20600
9013,T20600,B070RC,33,To the rest of the world (net),2016M02,Current Dollars,Level,6,"82,917",T20600
9014,T20600,B070RC,33,To the rest of the world (net),2016M03,Current Dollars,Level,6,"82,917",T20600
9015,T20600,B070RC,33,To the rest of the world (net),2016M04,Current Dollars,Level,6,"77,392",T20600
9016,T20600,B070RC,33,To the rest of the world (net),2016M05,Current Dollars,Level,6,"77,392",T20600
9017,T20600,B070RC,33,To the rest of the world (net),2016M06,Current Dollars,Level,6,"77,392",T20600
9018,T20600,B070RC,33,To the rest of the world (net),2016M07,Current Dollars,Level,6,"80,962",T20600
9019,T20600,B070RC,33,To the rest of the world (net),2016M08,Current Dollars,Level,6,"80,962",T20600
9020,T20600,B070RC,33,To the rest of the world (net),2016M09,Current Dollars,Level,6,"80,962",T20600
9021,T20600,B070RC,33,To the rest of the world (net),2016M10,Current Dollars,Level,6,"84,494",T20600
9022,T20600,B070RC,33,To the rest of the world (net),2016M11,Current Dollars,Level,6,"84,494",T20600
9023,T20600,B070RC,33,To the rest of the world (net),2016M12,Current Dollars,Level,6,"84,494",T20600
9024,T20600,B070RC,33,To the rest of the world (net),2017M01,Current Dollars,Level,6,"82,254",T20600
9025,T20600,B070RC,33,To the rest of the world (net),2017M02,Current Dollars,Level,6,"82,254",T20600
9026,T20600,B070RC,33,To the rest of the world (net),2017M03,Current Dollars,Level,6,"82,254",T20600
9027,T20600,B070RC,33,To the rest of the world (net),2017M04,Current Dollars,Level,6,"87,476",T20600
9028,T20600,B070RC,33,To the rest of the world (net),2017M05,Current Dollars,Level,6,"87,476",T20600
9029,T20600,B070RC,33,To the rest of the world (net),2017M06,Current Dollars,Level,6,"87,476",T20600
9030,T20600,B070RC,33,To the rest of the world (net),2017M07,Current Dollars,Level,6,"87,185",T20600
9031,T20600,B070RC,33,To the rest of the world (net),2017M08,Current Dollars,Level,6,"87,185",T20600
9032,T20600,B070RC,33,To the rest of the world (net),2017M09,Current Dollars,Level,6,"87,185",T20600
9033,T20600,B070RC,33,To the rest of the world (net),2017M10,Current Dollars,Level,6,"89,820",T20600
9034,T20600,B070RC,33,To the rest of the world (net),2017M11,Current Dollars,Level,6,"89,820",T20600
9035,T20600,B070RC,33,To the rest of the world (net),2017M12,Current Dollars,Level,6,"89,820",T20600
9036,T20600,B070RC,33,To the rest of the world (net),2018M01,Current Dollars,Level,6,"88,308",T20600
9037,T20600,B070RC,33,To the rest of the world (net),2018M02,Current Dollars,Level,6,"88,308",T20600
9038,T20600,B070RC,33,To the rest of the world (net),2018M03,Current Dollars,Level,6,"88,308",T20600
9039,T20600,B070RC,33,To the rest of the world (net),2018M04,Current Dollars,Level,6,"90,364",T20600
9040,T20600,B070RC,33,To the rest of the world (net),2018M05,Current Dollars,Level,6,"90,364",T20600
9041,T20600,B070RC,33,To the rest of the world (net),2018M06,Current Dollars,Level,6,"90,364",T20600
9042,T20600,B070RC,33,To the rest of the world (net),2018M07,Current Dollars,Level,6,"91,159",T20600
9043,T20600,B070RC,33,To the rest of the world (net),2018M08,Current Dollars,Level,6,"91,159",T20600
9044,T20600,B070RC,33,To the rest of the world (net),2018M09,Current Dollars,Level,6,"91,159",T20600
9045,T20600,B070RC,33,To the rest of the world (net),2018M10,Current Dollars,Level,6,"91,553",T20600
9046,T20600,B070RC,33,To the rest of the world (net),2018M11,Current Dollars,Level,6,"91,553",T20600
9047,T20600,B070RC,33,To the rest of the world (net),2018M12,Current Dollars,Level,6,"91,553",T20600
9048,T20600,B070RC,33,To the rest of the world (net),2019M01,Current Dollars,Level,6,"88,684",T20600
9049,T20600,B070RC,33,To the rest of the world (net),2019M02,Current Dollars,Level,6,"88,684",T20600
9050,T20600,B070RC,33,To the rest of the world (net),2019M03,Current Dollars,Level,6,"88,684",T20600
9051,T20600,B070RC,33,To the rest of the world (net),2019M04,Current Dollars,Level,6,"94,257",T20600
9052,T20600,B070RC,33,To the rest of the world (net),2019M05,Current Dollars,Level,6,"94,257",T20600
9053,T20600,B070RC,33,To the rest of the world (net),2019M06,Current Dollars,Level,6,"94,257",T20600
9054,T20600,B070RC,33,To the rest of the world (net),2019M07,Current Dollars,Level,6,"91,811",T20600
9055,T20600,B070RC,33,To the rest of the world (net),2019M08,Current Dollars,Level,6,"91,811",T20600
9056,T20600,B070RC,33,To the rest of the world (net),2019M09,Current Dollars,Level,6,"91,811",T20600
9057,T20600,B070RC,33,To the rest of the world (net),2019M10,Current Dollars,Level,6,"97,309",T20600
9058,T20600,B070RC,33,To the rest of the world (net),2019M11,Current Dollars,Level,6,"97,309",T20600
9059,T20600,B070RC,33,To the rest of the world (net),2019M12,Current Dollars,Level,6,"97,309",T20600
9060,T20600,B070RC,33,To the rest of the world (net),2020M01,Current Dollars,Level,6,"93,201",T20600
9061,T20600,B070RC,33,To the rest of the world (net),2020M02,Current Dollars,Level,6,"93,201",T20600
9062,T20600,B070RC,33,To the rest of the world (net),2020M03,Current Dollars,Level,6,"93,201",T20600
9063,T20600,B070RC,33,To the rest of the world (net),2020M04,Current Dollars,Level,6,"95,505",T20600
9064,T20600,B070RC,33,To the rest of the world (net),2020M05,Current Dollars,Level,6,"95,505",T20600
9065,T20600,B070RC,33,To the rest of the world (net),2020M06,Current Dollars,Level,6,"95,505",T20600
9066,T20600,B070RC,33,To the rest of the world (net),2020M07,Current Dollars,Level,6,"90,025",T20600
9067,T20600,B070RC,33,To the rest of the world (net),2020M08,Current Dollars,Level,6,"83,625",T20600
9068,T20600,B070RC,33,To the rest of the world (net),2020M09,Current Dollars,Level,6,"90,025",T20600
9069,T20600,B070RC,33,To the rest of the world (net),2020M10,Current Dollars,Level,6,"96,740",T20600
9070,T20600,B070RC,33,To the rest of the world (net),2020M11,Current Dollars,Level,6,"96,740",T20600
9071,T20600,B070RC,33,To the rest of the world (net),2020M12,Current Dollars,Level,6,"96,740",T20600
9072,T20600,B070RC,33,To the rest of the world (net),2021M01,Current Dollars,Level,6,"101,931",T20600
9073,T20600,B070RC,33,To the rest of the world (net),2021M02,Current Dollars,Level,6,"101,931",T20600
9074,T20600,B070RC,33,To the rest of the world (net),2021M03,Current Dollars,Level,6,"101,931",T20600
9075,T20600,B070RC,33,To the rest of the world (net),2021M04,Current Dollars,Level,6,"104,968",T20600
9076,T20600,B070RC,33,To the rest of the world (net),2021M05,Current Dollars,Level,6,"104,968",T20600
9077,T20600,B070RC,33,To the rest of the world (net),2021M06,Current Dollars,Level,6,"104,968",T20600
9078,T20600,B070RC,33,To the rest of the world (net),2021M07,Current Dollars,Level,6,"109,142",T20600
9079,T20600,B070RC,33,To the rest of the world (net),2021M08,Current Dollars,Level,6,"109,142",T20600
9080,T20600,B070RC,33,To the rest of the world (net),2021M09,Current Dollars,Level,6,"109,142",T20600
9081,T20600,B070RC,33,To the rest of the world (net),2021M10,Current Dollars,Level,6,"112,505",T20600
9082,T20600,B070RC,33,To the rest of the world (net),2021M11,Current Dollars,Level,6,"112,505",T20600
9083,T20600,B070RC,33,To the rest of the world (net),2021M12,Current Dollars,Level,6,"112,505",T20600
9084,T20600,B070RC,33,To the rest of the world (net),2022M01,Current Dollars,Level,6,"112,487",T20600
9085,T20600,B070RC,33,To the rest of the world (net),2022M02,Current Dollars,Level,6,"112,487",T20600
9086,T20600,B070RC,33,To the rest of the world (net),2022M03,Current Dollars,Level,6,"112,487",T20600
9087,T20600,B070RC,33,To the rest of the world (net),2022M04,Current Dollars,Level,6,"115,317",T20600
9088,T20600,B070RC,33,To the rest of the world (net),2022M05,Current Dollars,Level,6,"115,317",T20600
9089,T20600,B070RC,33,To the rest of the world (net),2022M06,Current Dollars,Level,6,"115,317",T20600
9090,T20600,B070RC,33,To the rest of the world (net),2022M07,Current Dollars,Level,6,"114,123",T20600
9091,T20600,B070RC,33,To the rest of the world (net),2022M08,Current Dollars,Level,6,"114,123",T20600
9092,T20600,B070RC,33,To the rest of the world (net),2022M09,Current Dollars,Level,6,"114,123",T20600
9093,T20600,B070RC,33,To the rest of the world (net),2022M10,Current Dollars,Level,6,"114,449",T20600
9094,T20600,B070RC,33,To the rest of the world (net),2022M11,Current Dollars,Level,6,"114,449",T20600
9095,T20600,B070RC,33,To the rest of the world (net),2022M12,Current Dollars,Level,6,"114,449",T20600
9096,T20600,B070RC,33,To the rest of the world (net),2023M01,Current Dollars,Level,6,"112,937",T20600
9097,T20600,B070RC,33,To the rest of the world (net),2023M02,Current Dollars,Level,6,"112,937",T20600
9098,T20600,B070RC,33,To the rest of the world (net),2023M03,Current Dollars,Level,6,"112,937",T20600
9099,T20600,B070RC,33,To the rest of the world (net),2023M04,Current Dollars,Level,6,"112,498",T20600
9100,T20600,B070RC,33,To the rest of the world (net),2023M05,Current Dollars,Level,6,"112,498",T20600
9101,T20600,B070RC,33,To the rest of the world (net),2023M06,Current Dollars,Level,6,"112,498",T20600
9102,T20600,B070RC,33,To the rest of the world (net),2023M07,Current Dollars,Level,6,"115,173",T20600
9103,T20600,B070RC,33,To the rest of the world (net),2023M08,Current Dollars,Level,6,"115,173",T20600
9104,T20600,B070RC,33,To the rest of the world (net),2023M09,Current Dollars,Level,6,"115,173",T20600
9105,T20600,B070RC,33,To the rest of the world (net),2023M10,Current Dollars,Level,6,"116,503",T20600
9106,T20600,B070RC,33,To the rest of the world (net),2023M11,Current Dollars,Level,6,"116,503",T20600
9107,T20600,B070RC,33,To the rest of the world (net),2023M12,Current Dollars,Level,6,"116,503",T20600
9108,T20600,A071RC,34,Equals: Personal saving,2001M01,Current Dollars,Level,6,"344,698",T20600
9109,T20600,A071RC,34,Equals: Personal saving,2001M02,Current Dollars,Level,6,"350,695",T20600
9110,T20600,A071RC,34,Equals: Personal saving,2001M03,Current Dollars,Level,6,"380,060",T20600
9111,T20600,A071RC,34,Equals: Personal saving,2001M04,Current Dollars,Level,6,"369,282",T20600
9112,T20600,A071RC,34,Equals: Personal saving,2001M05,Current Dollars,Level,6,"327,852",T20600
9113,T20600,A071RC,34,Equals: Personal saving,2001M06,Current Dollars,Level,6,"327,718",T20600
9114,T20600,A071RC,34,Equals: Personal saving,2001M07,Current Dollars,Level,6,"426,365",T20600
9115,T20600,A071RC,34,Equals: Personal saving,2001M08,Current Dollars,Level,6,"517,446",T20600
9116,T20600,A071RC,34,Equals: Personal saving,2001M09,Current Dollars,Level,6,"539,480",T20600
9117,T20600,A071RC,34,Equals: Personal saving,2001M10,Current Dollars,Level,6,"225,185",T20600
9118,T20600,A071RC,34,Equals: Personal saving,2001M11,Current Dollars,Level,6,"262,325",T20600
9119,T20600,A071RC,34,Equals: Personal saving,2001M12,Current Dollars,Level,6,"286,596",T20600
9120,T20600,A071RC,34,Equals: Personal saving,2002M01,Current Dollars,Level,6,"441,564",T20600
9121,T20600,A071RC,34,Equals: Personal saving,2002M02,Current Dollars,Level,6,"429,020",T20600
9122,T20600,A071RC,34,Equals: Personal saving,2002M03,Current Dollars,Level,6,"440,295",T20600
9123,T20600,A071RC,34,Equals: Personal saving,2002M04,Current Dollars,Level,6,"431,884",T20600
9124,T20600,A071RC,34,Equals: Personal saving,2002M05,Current Dollars,Level,6,"495,029",T20600
9125,T20600,A071RC,34,Equals: Personal saving,2002M06,Current Dollars,Level,6,"497,382",T20600
9126,T20600,A071RC,34,Equals: Personal saving,2002M07,Current Dollars,Level,6,"431,161",T20600
9127,T20600,A071RC,34,Equals: Personal saving,2002M08,Current Dollars,Level,6,"424,403",T20600
9128,T20600,A071RC,34,Equals: Personal saving,2002M09,Current Dollars,Level,6,"469,021",T20600
9129,T20600,A071RC,34,Equals: Personal saving,2002M10,Current Dollars,Level,6,"459,492",T20600
9130,T20600,A071RC,34,Equals: Personal saving,2002M11,Current Dollars,Level,6,"462,190",T20600
9131,T20600,A071RC,34,Equals: Personal saving,2002M12,Current Dollars,Level,6,"437,713",T20600
9132,T20600,A071RC,34,Equals: Personal saving,2003M01,Current Dollars,Level,6,"435,752",T20600
9133,T20600,A071RC,34,Equals: Personal saving,2003M02,Current Dollars,Level,6,"433,264",T20600
9134,T20600,A071RC,34,Equals: Personal saving,2003M03,Current Dollars,Level,6,"407,966",T20600
9135,T20600,A071RC,34,Equals: Personal saving,2003M04,Current Dollars,Level,6,"413,017",T20600
9136,T20600,A071RC,34,Equals: Personal saving,2003M05,Current Dollars,Level,6,"448,200",T20600
9137,T20600,A071RC,34,Equals: Personal saving,2003M06,Current Dollars,Level,6,"429,309",T20600
9138,T20600,A071RC,34,Equals: Personal saving,2003M07,Current Dollars,Level,6,"500,531",T20600
9139,T20600,A071RC,34,Equals: Personal saving,2003M08,Current Dollars,Level,6,"491,859",T20600
9140,T20600,A071RC,34,Equals: Personal saving,2003M09,Current Dollars,Level,6,"417,352",T20600
9141,T20600,A071RC,34,Equals: Personal saving,2003M10,Current Dollars,Level,6,"431,409",T20600
9142,T20600,A071RC,34,Equals: Personal saving,2003M11,Current Dollars,Level,6,"437,384",T20600
9143,T20600,A071RC,34,Equals: Personal saving,2003M12,Current Dollars,Level,6,"432,667",T20600
9144,T20600,A071RC,34,Equals: Personal saving,2004M01,Current Dollars,Level,6,"404,053",T20600
9145,T20600,A071RC,34,Equals: Personal saving,2004M02,Current Dollars,Level,6,"405,070",T20600
9146,T20600,A071RC,34,Equals: Personal saving,2004M03,Current Dollars,Level,6,"397,279",T20600
9147,T20600,A071RC,34,Equals: Personal saving,2004M04,Current Dollars,Level,6,"430,654",T20600
9148,T20600,A071RC,34,Equals: Personal saving,2004M05,Current Dollars,Level,6,"431,974",T20600
9149,T20600,A071RC,34,Equals: Personal saving,2004M06,Current Dollars,Level,6,"479,688",T20600
9150,T20600,A071RC,34,Equals: Personal saving,2004M07,Current Dollars,Level,6,"426,182",T20600
9151,T20600,A071RC,34,Equals: Personal saving,2004M08,Current Dollars,Level,6,"420,946",T20600
9152,T20600,A071RC,34,Equals: Personal saving,2004M09,Current Dollars,Level,6,"369,849",T20600
9153,T20600,A071RC,34,Equals: Personal saving,2004M10,Current Dollars,Level,6,"352,493",T20600
9154,T20600,A071RC,34,Equals: Personal saving,2004M11,Current Dollars,Level,6,"306,353",T20600
9155,T20600,A071RC,34,Equals: Personal saving,2004M12,Current Dollars,Level,6,"580,064",T20600
9156,T20600,A071RC,34,Equals: Personal saving,2005M01,Current Dollars,Level,6,"247,091",T20600
9157,T20600,A071RC,34,Equals: Personal saving,2005M02,Current Dollars,Level,6,"210,563",T20600
9158,T20600,A071RC,34,Equals: Personal saving,2005M03,Current Dollars,Level,6,"230,177",T20600
9159,T20600,A071RC,34,Equals: Personal saving,2005M04,Current Dollars,Level,6,"195,444",T20600
9160,T20600,A071RC,34,Equals: Personal saving,2005M05,Current Dollars,Level,6,"243,550",T20600
9161,T20600,A071RC,34,Equals: Personal saving,2005M06,Current Dollars,Level,6,"181,887",T20600
9162,T20600,A071RC,34,Equals: Personal saving,2005M07,Current Dollars,Level,6,"128,947",T20600
9163,T20600,A071RC,34,Equals: Personal saving,2005M08,Current Dollars,Level,6,"183,598",T20600
9164,T20600,A071RC,34,Equals: Personal saving,2005M09,Current Dollars,Level,6,"189,149",T20600
9165,T20600,A071RC,34,Equals: Personal saving,2005M10,Current Dollars,Level,6,"216,221",T20600
9166,T20600,A071RC,34,Equals: Personal saving,2005M11,Current Dollars,Level,6,"246,265",T20600
9167,T20600,A071RC,34,Equals: Personal saving,2005M12,Current Dollars,Level,6,"237,244",T20600
9168,T20600,A071RC,34,Equals: Personal saving,2006M01,Current Dollars,Level,6,"290,913",T20600
9169,T20600,A071RC,34,Equals: Personal saving,2006M02,Current Dollars,Level,6,"310,527",T20600
9170,T20600,A071RC,34,Equals: Personal saving,2006M03,Current Dollars,Level,6,"328,172",T20600
9171,T20600,A071RC,34,Equals: Personal saving,2006M04,Current Dollars,Level,6,"303,858",T20600
9172,T20600,A071RC,34,Equals: Personal saving,2006M05,Current Dollars,Level,6,"284,387",T20600
9173,T20600,A071RC,34,Equals: Personal saving,2006M06,Current Dollars,Level,6,"293,057",T20600
9174,T20600,A071RC,34,Equals: Personal saving,2006M07,Current Dollars,Level,6,"233,732",T20600
9175,T20600,A071RC,34,Equals: Personal saving,2006M08,Current Dollars,Level,6,"251,933",T20600
9176,T20600,A071RC,34,Equals: Personal saving,2006M09,Current Dollars,Level,6,"240,026",T20600
9177,T20600,A071RC,34,Equals: Personal saving,2006M10,Current Dollars,Level,6,"237,905",T20600
9178,T20600,A071RC,34,Equals: Personal saving,2006M11,Current Dollars,Level,6,"272,912",T20600
9179,T20600,A071RC,34,Equals: Personal saving,2006M12,Current Dollars,Level,6,"263,982",T20600
9180,T20600,A071RC,34,Equals: Personal saving,2007M01,Current Dollars,Level,6,"242,088",T20600
9181,T20600,A071RC,34,Equals: Personal saving,2007M02,Current Dollars,Level,6,"282,958",T20600
9182,T20600,A071RC,34,Equals: Personal saving,2007M03,Current Dollars,Level,6,"313,431",T20600
9183,T20600,A071RC,34,Equals: Personal saving,2007M04,Current Dollars,Level,6,"309,683",T20600
9184,T20600,A071RC,34,Equals: Personal saving,2007M05,Current Dollars,Level,6,"295,024",T20600
9185,T20600,A071RC,34,Equals: Personal saving,2007M06,Current Dollars,Level,6,"284,130",T20600
9186,T20600,A071RC,34,Equals: Personal saving,2007M07,Current Dollars,Level,6,"270,984",T20600
9187,T20600,A071RC,34,Equals: Personal saving,2007M08,Current Dollars,Level,6,"235,342",T20600
9188,T20600,A071RC,34,Equals: Personal saving,2007M09,Current Dollars,Level,6,"243,169",T20600
9189,T20600,A071RC,34,Equals: Personal saving,2007M10,Current Dollars,Level,6,"228,007",T20600
9190,T20600,A071RC,34,Equals: Personal saving,2007M11,Current Dollars,Level,6,"201,824",T20600
9191,T20600,A071RC,34,Equals: Personal saving,2007M12,Current Dollars,Level,6,"254,435",T20600
